,loan_amnt,grade,issue_d,purpose,last_pymnt_d
2943,18200,E,Dec-18,debt_consolidation,Feb-19
2944,1000,A,Dec-18,other,Feb-19
2945,12000,C,Dec-18,credit_card,Feb-19
2946,12000,B,Dec-18,credit_card,Feb-19
2947,10000,E,Dec-18,other,Feb-19
2948,15000,B,Dec-18,credit_card,Feb-19
2949,20000,B,Dec-18,debt_consolidation,Feb-19
2950,13500,E,Dec-18,debt_consolidation,Feb-19
2951,10000,D,Dec-18,debt_consolidation,Feb-19
2952,12000,A,Dec-18,debt_consolidation,Feb-19
2953,3500,C,Dec-18,credit_card,Feb-19
2954,13500,C,Dec-18,credit_card,Feb-19
2955,11000,E,Dec-18,debt_consolidation,Feb-19
2956,40000,C,Dec-18,debt_consolidation,Feb-19
2957,30000,A,Dec-18,medical,Feb-19
2958,28000,D,Dec-18,debt_consolidation,Feb-19
2959,15000,B,Dec-18,credit_card,Feb-19
2960,13000,B,Dec-18,debt_consolidation,Feb-19
2961,40000,A,Dec-18,debt_consolidation,Feb-19
2962,27000,A,Dec-18,credit_card,Feb-19
2963,15000,D,Dec-18,debt_consolidation,Feb-19
2964,20000,B,Dec-18,credit_card,Feb-19
2965,6000,C,Dec-18,credit_card,Jan-19
2966,28000,A,Dec-18,debt_consolidation,Feb-19
2967,34800,A,Dec-18,debt_consolidation,Feb-19
2968,35000,A,Dec-18,debt_consolidation,Feb-19
2969,18000,D,Dec-18,credit_card,Feb-19
2970,4900,B,Dec-18,other,Feb-19
2971,32000,B,Dec-18,debt_consolidation,Feb-19
2972,10000,A,Dec-18,debt_consolidation,Feb-19
2973,35000,B,Dec-18,debt_consolidation,Feb-19
2974,8000,A,Dec-18,debt_consolidation,Feb-19
2975,10000,D,Dec-18,debt_consolidation,Feb-19
2976,20000,C,Dec-18,debt_consolidation,Jan-19
2977,22000,C,Dec-18,credit_card,Feb-19
2978,34050,A,Dec-18,debt_consolidation,Feb-19
2979,12000,C,Dec-18,debt_consolidation,Feb-19
2980,12000,B,Dec-18,debt_consolidation,Feb-19
2981,8000,A,Dec-18,debt_consolidation,Feb-19
2982,12000,E,Dec-18,other,Feb-19
2983,30000,A,Dec-18,home_improvement,Feb-19
2984,11000,A,Dec-18,debt_consolidation,Feb-19
2985,9500,A,Dec-18,debt_consolidation,Feb-19
2986,15000,A,Dec-18,debt_consolidation,Feb-19
2987,20000,A,Dec-18,debt_consolidation,Feb-19
2988,15000,B,Dec-18,debt_consolidation,Feb-19
2989,5000,A,Dec-18,car,Feb-19
2990,25000,B,Dec-18,debt_consolidation,Feb-19
2991,15000,A,Dec-18,credit_card,Feb-19
2992,11400,E,Dec-18,debt_consolidation,Feb-19
2993,13000,A,Dec-18,credit_card,Feb-19
2994,20000,C,Dec-18,debt_consolidation,Feb-19
2995,19550,B,Dec-18,debt_consolidation,Feb-19
2996,11250,C,Dec-18,credit_card,Feb-19
2997,3600,A,Dec-18,credit_card,Feb-19
2998,35000,B,Dec-18,debt_consolidation,Feb-19
2999,20000,A,Dec-18,debt_consolidation,Feb-19
3000,10000,A,Dec-18,debt_consolidation,Feb-19
3001,6000,A,Dec-18,credit_card,Feb-19
3002,11000,B,Dec-18,debt_consolidation,Jan-19
3003,40000,B,Dec-18,debt_consolidation,Feb-19
3004,15000,B,Dec-18,credit_card,Feb-19
3005,15000,B,Dec-18,debt_consolidation,Feb-19
3006,30000,D,Dec-18,debt_consolidation,Feb-19
3007,12000,E,Dec-18,debt_consolidation,Feb-19
3008,15000,A,Dec-18,small_business,Feb-19
3009,25000,A,Dec-18,debt_consolidation,Feb-19
3010,27000,D,Dec-18,debt_consolidation,Feb-19
3011,6000,B,Dec-18,debt_consolidation,Feb-19
3012,4000,B,Dec-18,credit_card,Feb-19
3013,32000,B,Dec-18,debt_consolidation,Feb-19
3014,16000,B,Dec-18,credit_card,Feb-19
3015,12500,B,Dec-18,debt_consolidation,Feb-19
3016,5000,A,Dec-18,credit_card,Feb-19
3017,40000,B,Dec-18,debt_consolidation,Feb-19
3018,10000,B,Dec-18,debt_consolidation,Feb-19
3019,4200,D,Dec-18,debt_consolidation,Feb-19
3020,19000,B,Dec-18,debt_consolidation,Feb-19
3021,8500,A,Dec-18,debt_consolidation,Feb-19
3022,35000,B,Dec-18,debt_consolidation,Feb-19
3023,40000,B,Dec-18,debt_consolidation,Feb-19
3024,4000,A,Dec-18,debt_consolidation,Feb-19
3025,15000,C,Dec-18,credit_card,Feb-19
3026,10000,D,Dec-18,other,Feb-19
3027,20950,A,Dec-18,debt_consolidation,Feb-19
3028,15000,C,Dec-18,debt_consolidation,Feb-19
3029,16000,A,Dec-18,debt_consolidation,Feb-19
3030,19500,B,Dec-18,debt_consolidation,Feb-19
3031,27000,A,Dec-18,debt_consolidation,Feb-19
3032,2000,B,Dec-18,debt_consolidation,Feb-19
3033,20000,A,Dec-18,debt_consolidation,Feb-19
3034,9600,C,Dec-18,credit_card,Feb-19
3035,8000,C,Dec-18,other,Feb-19
3036,39500,A,Dec-18,debt_consolidation,Feb-19
3037,16000,B,Dec-18,debt_consolidation,Feb-19
3038,2000,D,Dec-18,house,Feb-19
3039,40000,B,Dec-18,credit_card,Feb-19
3040,23000,C,Dec-18,debt_consolidation,Feb-19
3041,8800,A,Dec-18,credit_card,Feb-19
3042,20000,D,Dec-18,debt_consolidation,Feb-19
3043,10000,C,Dec-18,debt_consolidation,Feb-19
3044,3000,C,Dec-18,other,Feb-19
3045,40000,B,Dec-18,major_purchase,Feb-19
3046,15000,A,Dec-18,credit_card,Feb-19
3047,4325,C,Dec-18,debt_consolidation,Feb-19
3048,15000,C,Dec-18,debt_consolidation,Feb-19
3049,12000,B,Dec-18,debt_consolidation,Feb-19
3050,20000,C,Dec-18,debt_consolidation,Feb-19
3051,15000,B,Dec-18,credit_card,Feb-19
3052,18000,A,Dec-18,debt_consolidation,Feb-19
3053,20000,C,Dec-18,debt_consolidation,Feb-19
3054,15000,D,Dec-18,debt_consolidation,Feb-19
3055,11000,D,Dec-18,credit_card,Feb-19
3056,25000,C,Dec-18,debt_consolidation,Feb-19
3057,20000,E,Dec-18,credit_card,Feb-19
3058,15000,A,Dec-18,credit_card,Feb-19
3059,20000,B,Dec-18,debt_consolidation,Feb-19
3060,10000,E,Dec-18,home_improvement,Feb-19
3061,6000,A,Dec-18,medical,Feb-19
3062,12000,B,Dec-18,debt_consolidation,Feb-19
3063,10000,D,Dec-18,debt_consolidation,Feb-19
3064,10000,C,Dec-18,debt_consolidation,Feb-19
3065,7000,B,Dec-18,debt_consolidation,Feb-19
3066,30000,C,Dec-18,credit_card,Feb-19
3067,30000,C,Dec-18,other,Feb-19
3068,8000,B,Dec-18,credit_card,Feb-19
3069,40000,A,Dec-18,debt_consolidation,Feb-19
3070,40000,C,Dec-18,debt_consolidation,Feb-19
3071,30000,B,Dec-18,credit_card,Feb-19
3072,3000,E,Dec-18,other,Feb-19
3073,25000,A,Dec-18,other,Jan-19
3074,25000,A,Dec-18,debt_consolidation,Feb-19
3075,20000,A,Dec-18,debt_consolidation,Feb-19
3076,15000,B,Dec-18,credit_card,Feb-19
3077,30000,B,Dec-18,debt_consolidation,Feb-19
3078,10000,A,Dec-18,credit_card,Feb-19
3079,20000,B,Dec-18,credit_card,Feb-19
3080,15000,C,Dec-18,debt_consolidation,Feb-19
3081,10000,B,Dec-18,credit_card,Feb-19
3082,2000,C,Dec-18,other,Feb-19
3083,5000,D,Dec-18,other,Feb-19
3084,9000,C,Dec-18,major_purchase,Feb-19
3085,40000,A,Dec-18,credit_card,Feb-19
3086,6600,A,Dec-18,credit_card,Feb-19
3087,15000,B,Dec-18,debt_consolidation,Feb-19
3088,10000,E,Dec-18,debt_consolidation,Feb-19
3089,4000,A,Dec-18,credit_card,Feb-19
3090,40000,B,Dec-18,debt_consolidation,Feb-19
3091,20000,A,Dec-18,debt_consolidation,Feb-19
3092,35000,A,Dec-18,debt_consolidation,Feb-19
3093,35000,C,Dec-18,credit_card,Feb-19
3094,35000,B,Dec-18,small_business,Feb-19
3095,32000,B,Dec-18,debt_consolidation,Feb-19
3096,30000,A,Dec-18,debt_consolidation,Feb-19
3097,30000,C,Dec-18,debt_consolidation,Feb-19
3098,2400,D,Dec-18,credit_card,Feb-19
3099,13225,D,Dec-18,debt_consolidation,Feb-19
3100,14500,A,Dec-18,debt_consolidation,Feb-19
3101,15000,B,Dec-18,major_purchase,Feb-19
3102,20000,B,Dec-18,debt_consolidation,Feb-19
3103,24000,D,Dec-18,debt_consolidation,Feb-19
3104,32000,B,Dec-18,credit_card,Feb-19
3105,30000,D,Dec-18,other,Feb-19
3106,32000,A,Dec-18,debt_consolidation,Feb-19
3107,2000,C,Dec-18,other,Feb-19
3108,20000,B,Dec-18,debt_consolidation,Feb-19
3109,40000,D,Dec-18,credit_card,Feb-19
3110,25000,A,Dec-18,debt_consolidation,Feb-19
3111,25000,B,Dec-18,home_improvement,Feb-19
3112,30000,A,Dec-18,debt_consolidation,Jan-19
3113,40000,A,Dec-18,debt_consolidation,Feb-19
3114,34425,C,Dec-18,debt_consolidation,Feb-19
3115,5000,C,Dec-18,debt_consolidation,Feb-19
3116,18500,A,Dec-18,credit_card,Feb-19
3117,7500,A,Dec-18,debt_consolidation,Feb-19
3118,18975,B,Dec-18,credit_card,Feb-19
3119,15000,D,Dec-18,debt_consolidation,Feb-19
3120,24000,D,Dec-18,debt_consolidation,Feb-19
3121,11000,A,Dec-18,debt_consolidation,Feb-19
3122,18000,B,Dec-18,other,Feb-19
3123,5000,D,Dec-18,major_purchase,Feb-19
3124,5500,A,Dec-18,other,Feb-19
3125,2000,D,Dec-18,moving,Feb-19
3126,7500,B,Dec-18,debt_consolidation,Feb-19
3127,8500,A,Dec-18,credit_card,Feb-19
3128,10000,A,Dec-18,credit_card,Feb-19
3129,34900,A,Dec-18,debt_consolidation,Feb-19
3130,37800,A,Dec-18,credit_card,Feb-19
3131,19000,A,Dec-18,debt_consolidation,Feb-19
3132,10000,E,Dec-18,debt_consolidation,Feb-19
3133,12800,B,Dec-18,credit_card,Feb-19
3134,20000,B,Dec-18,debt_consolidation,Feb-19
3135,3000,B,Dec-18,credit_card,Feb-19
3136,10000,C,Dec-18,debt_consolidation,Feb-19
3137,20000,A,Dec-18,debt_consolidation,Feb-19
3138,15000,B,Dec-18,debt_consolidation,Feb-19
3139,6000,A,Dec-18,credit_card,Feb-19
3140,10000,A,Dec-18,credit_card,Feb-19
3141,21500,B,Dec-18,debt_consolidation,Feb-19
3142,15000,C,Dec-18,credit_card,Feb-19
3143,30000,A,Dec-18,credit_card,Feb-19
3144,30000,D,Dec-18,debt_consolidation,Feb-19
3145,20000,A,Dec-18,other,Jan-19
3146,18400,C,Dec-18,debt_consolidation,Feb-19
3147,6625,C,Dec-18,debt_consolidation,Feb-19
3148,35000,A,Dec-18,debt_consolidation,Feb-19
3149,25000,B,Dec-18,home_improvement,Feb-19
3150,20000,E,Dec-18,small_business,Feb-19
3151,20000,C,Dec-18,debt_consolidation,Feb-19
3152,10000,A,Dec-18,debt_consolidation,Feb-19
3153,10125,E,Dec-18,debt_consolidation,Feb-19
3154,13000,D,Dec-18,debt_consolidation,Feb-19
3155,14500,A,Dec-18,credit_card,Feb-19
3156,35825,A,Dec-18,debt_consolidation,Feb-19
3157,6500,A,Dec-18,other,Feb-19
3158,25000,B,Dec-18,debt_consolidation,Feb-19
3159,23500,C,Dec-18,debt_consolidation,Feb-19
3160,9000,A,Dec-18,credit_card,Feb-19
3161,3500,C,Dec-18,debt_consolidation,Feb-19
3162,10000,C,Dec-18,credit_card,Feb-19
3163,6000,B,Dec-18,debt_consolidation,Feb-19
3164,29000,A,Dec-18,debt_consolidation,Feb-19
3165,12000,C,Dec-18,medical,Feb-19
3166,5000,C,Dec-18,debt_consolidation,Feb-19
3167,10000,E,Dec-18,other,Feb-19
3168,12000,D,Dec-18,debt_consolidation,Jan-19
3169,12000,A,Dec-18,debt_consolidation,Feb-19
3170,5000,A,Dec-18,debt_consolidation,Feb-19
3171,30000,B,Dec-18,credit_card,Feb-19
3172,1000,C,Dec-18,other,Feb-19
3173,39000,B,Dec-18,debt_consolidation,Feb-19
3174,20000,A,Dec-18,credit_card,Feb-19
3175,20000,A,Dec-18,debt_consolidation,Feb-19
3176,23000,C,Dec-18,debt_consolidation,Feb-19
3177,11000,B,Dec-18,credit_card,Jan-19
3178,40000,A,Dec-18,other,Feb-19
3179,2000,A,Dec-18,home_improvement,Feb-19
3180,30000,C,Dec-18,debt_consolidation,Feb-19
3181,25000,C,Dec-18,debt_consolidation,Feb-19
3182,7000,B,Dec-18,debt_consolidation,Feb-19
3183,37000,B,Dec-18,debt_consolidation,Feb-19
3184,10000,B,Dec-18,debt_consolidation,Feb-19
3185,8000,A,Dec-18,debt_consolidation,Feb-19
3186,10200,B,Dec-18,debt_consolidation,Feb-19
3187,22000,B,Dec-18,debt_consolidation,Feb-19
3188,15000,B,Dec-18,credit_card,Feb-19
3189,10000,C,Dec-18,debt_consolidation,Feb-19
3190,36000,C,Dec-18,debt_consolidation,Feb-19
3191,7000,A,Dec-18,credit_card,Feb-19
3192,40000,A,Dec-18,credit_card,Feb-19
3193,28475,D,Dec-18,debt_consolidation,Feb-19
3194,11000,C,Dec-18,car,Feb-19
3195,40000,A,Dec-18,credit_card,Feb-19
3196,10000,A,Dec-18,credit_card,Feb-19
3197,21575,A,Dec-18,debt_consolidation,Feb-19
3198,10000,B,Dec-18,debt_consolidation,Feb-19
3199,10000,B,Dec-18,credit_card,Feb-19
3200,7500,B,Dec-18,credit_card,Feb-19
3201,6025,C,Dec-18,credit_card,Feb-19
3202,5000,C,Dec-18,medical,Feb-19
3203,20000,B,Dec-18,vacation,
3204,11000,A,Dec-18,debt_consolidation,Feb-19
3205,10000,A,Dec-18,credit_card,Feb-19
3206,32000,C,Dec-18,other,Feb-19
3207,25000,A,Dec-18,small_business,Feb-19
3208,5000,E,Dec-18,house,Feb-19
3209,35000,C,Dec-18,home_improvement,Feb-19
3210,13000,C,Dec-18,debt_consolidation,Feb-19
3211,8500,B,Dec-18,credit_card,Feb-19
3212,37000,A,Dec-18,debt_consolidation,Feb-19
3213,40000,D,Dec-18,debt_consolidation,Feb-19
3214,20000,C,Dec-18,credit_card,Feb-19
3215,20000,B,Dec-18,credit_card,Feb-19
3216,15000,D,Dec-18,debt_consolidation,Feb-19
3217,20000,C,Dec-18,debt_consolidation,Feb-19
3218,20000,B,Dec-18,debt_consolidation,Feb-19
3219,20000,B,Dec-18,credit_card,Feb-19
3220,8500,E,Dec-18,home_improvement,Feb-19
3221,2000,B,Dec-18,moving,Jan-19
3222,40000,B,Dec-18,debt_consolidation,Feb-19
3223,5000,C,Dec-18,credit_card,Jan-19
3224,25000,A,Dec-18,debt_consolidation,Feb-19
3225,14000,D,Dec-18,debt_consolidation,Feb-19
3226,11500,A,Dec-18,credit_card,Feb-19
3227,14000,A,Dec-18,credit_card,Feb-19
3228,9800,B,Dec-18,debt_consolidation,Feb-19
3229,28500,A,Dec-18,debt_consolidation,Feb-19
3230,20000,C,Dec-18,debt_consolidation,Feb-19
3231,10000,A,Dec-18,debt_consolidation,Feb-19
3232,5000,B,Dec-18,debt_consolidation,Feb-19
3233,10000,A,Dec-18,credit_card,Feb-19
3234,15000,C,Dec-18,credit_card,Feb-19
3235,10000,B,Dec-18,home_improvement,Feb-19
3236,16500,E,Dec-18,credit_card,Feb-19
3237,3900,E,Dec-18,debt_consolidation,Feb-19
3238,20000,D,Dec-18,debt_consolidation,Feb-19
3239,9600,C,Dec-18,debt_consolidation,Feb-19
3240,19200,B,Dec-18,debt_consolidation,Feb-19
3241,6000,B,Dec-18,debt_consolidation,Feb-19
3242,18000,D,Dec-18,home_improvement,Feb-19
3243,19000,A,Dec-18,debt_consolidation,Feb-19
3244,6500,A,Dec-18,credit_card,Feb-19
3245,10000,A,Dec-18,major_purchase,Feb-19
3246,4000,D,Dec-18,other,Feb-19
3247,3000,E,Dec-18,vacation,Feb-19
3248,14000,A,Dec-18,debt_consolidation,Feb-19
3249,4750,D,Dec-18,debt_consolidation,Feb-19
3250,17000,C,Dec-18,credit_card,Feb-19
3251,20125,C,Dec-18,debt_consolidation,Feb-19
3252,10000,C,Dec-18,credit_card,Feb-19
3253,36000,C,Dec-18,debt_consolidation,Feb-19
3254,9650,A,Dec-18,debt_consolidation,Feb-19
3255,21000,C,Dec-18,debt_consolidation,Feb-19
3256,12600,C,Dec-18,other,Feb-19
3257,35000,A,Dec-18,debt_consolidation,Feb-19
3258,10000,A,Dec-18,debt_consolidation,Feb-19
3259,30000,B,Dec-18,debt_consolidation,Feb-19
3260,14400,C,Dec-18,debt_consolidation,Feb-19
3261,6800,A,Dec-18,debt_consolidation,Feb-19
3262,2500,C,Dec-18,credit_card,Feb-19
3263,20000,A,Dec-18,debt_consolidation,Feb-19
3264,12800,A,Dec-18,debt_consolidation,Feb-19
3265,25750,C,Dec-18,credit_card,Feb-19
3266,22375,B,Dec-18,home_improvement,Feb-19
3267,4800,A,Dec-18,debt_consolidation,Feb-19
3268,7800,B,Dec-18,credit_card,Feb-19
3269,8000,B,Dec-18,other,Feb-19
3270,40000,B,Dec-18,credit_card,Feb-19
3271,18000,B,Dec-18,credit_card,Feb-19
3272,30000,E,Dec-18,home_improvement,Feb-19
3273,32000,C,Dec-18,debt_consolidation,Feb-19
3274,30000,C,Dec-18,debt_consolidation,Feb-19
3275,10000,B,Dec-18,debt_consolidation,Feb-19
3276,8000,C,Dec-18,debt_consolidation,Feb-19
3277,2000,D,Dec-18,debt_consolidation,Feb-19
3278,20000,A,Dec-18,debt_consolidation,Feb-19
3279,1000,E,Dec-18,other,Feb-19
3280,10000,B,Dec-18,debt_consolidation,Feb-19
3281,7500,A,Dec-18,debt_consolidation,Feb-19
3282,20500,B,Dec-18,major_purchase,Feb-19
3283,40000,B,Dec-18,debt_consolidation,Feb-19
3284,23000,C,Dec-18,debt_consolidation,Feb-19
3285,18000,B,Dec-18,credit_card,Feb-19
3286,10000,A,Dec-18,debt_consolidation,Feb-19
3287,16000,A,Dec-18,debt_consolidation,Feb-19
3288,28000,B,Dec-18,debt_consolidation,Feb-19
3289,9000,D,Dec-18,debt_consolidation,Feb-19
3290,20000,A,Dec-18,debt_consolidation,Feb-19
3291,15000,D,Dec-18,debt_consolidation,Jan-19
3292,30000,E,Dec-18,credit_card,Feb-19
3293,32000,C,Dec-18,home_improvement,Feb-19
3294,2000,B,Dec-18,other,Feb-19
3295,2000,B,Dec-18,other,Feb-19
3296,15000,D,Dec-18,debt_consolidation,Feb-19
3297,40000,A,Dec-18,debt_consolidation,Feb-19
3298,5000,B,Dec-18,debt_consolidation,Feb-19
3299,7000,A,Dec-18,debt_consolidation,Feb-19
3300,9000,A,Dec-18,credit_card,Feb-19
3301,7000,C,Dec-18,credit_card,Feb-19
3302,6000,B,Dec-18,home_improvement,Feb-19
3303,25000,B,Dec-18,credit_card,Feb-19
3304,10000,C,Dec-18,other,Feb-19
3305,35000,E,Dec-18,debt_consolidation,Feb-19
3306,9600,A,Dec-18,debt_consolidation,Feb-19
3307,16000,C,Dec-18,debt_consolidation,Feb-19
3308,15000,A,Dec-18,moving,Feb-19
3309,6500,D,Dec-18,credit_card,Feb-19
3310,17500,A,Dec-18,debt_consolidation,Feb-19
3311,28000,D,Dec-18,debt_consolidation,Feb-19
3312,30000,C,Dec-18,credit_card,Feb-19
3313,18000,A,Dec-18,credit_card,Feb-19
3314,18000,B,Dec-18,credit_card,Feb-19
3315,12000,C,Dec-18,car,Feb-19
3316,20000,C,Dec-18,debt_consolidation,Feb-19
3317,3600,A,Dec-18,debt_consolidation,Feb-19
3318,8500,C,Dec-18,debt_consolidation,Feb-19
3319,30000,C,Dec-18,debt_consolidation,Feb-19
3320,2500,C,Dec-18,major_purchase,Feb-19
3321,7000,D,Dec-18,credit_card,Feb-19
3322,25575,D,Dec-18,credit_card,Feb-19
3323,21000,B,Dec-18,home_improvement,Feb-19
3324,5000,C,Dec-18,home_improvement,Feb-19
3325,27000,A,Dec-18,debt_consolidation,Feb-19
3326,8000,B,Dec-18,debt_consolidation,Feb-19
3327,20000,C,Dec-18,debt_consolidation,Feb-19
3328,35000,D,Dec-18,credit_card,Feb-19
3329,19000,C,Dec-18,debt_consolidation,Feb-19
3330,8000,B,Dec-18,debt_consolidation,Feb-19
3331,25500,C,Dec-18,debt_consolidation,Feb-19
3332,8000,D,Dec-18,debt_consolidation,Feb-19
3333,11200,D,Dec-18,debt_consolidation,Feb-19
3334,5000,A,Dec-18,debt_consolidation,Feb-19
3335,18000,A,Dec-18,debt_consolidation,Feb-19
3336,35000,B,Dec-18,debt_consolidation,Feb-19
3337,18000,D,Dec-18,home_improvement,Feb-19
3338,5100,A,Dec-18,credit_card,Feb-19
3339,28000,A,Dec-18,credit_card,Feb-19
3340,10000,A,Dec-18,debt_consolidation,Feb-19
3341,16000,D,Dec-18,debt_consolidation,Feb-19
3342,30000,D,Dec-18,debt_consolidation,Feb-19
3343,10000,C,Dec-18,credit_card,Feb-19
3344,40000,B,Dec-18,debt_consolidation,Feb-19
3345,12000,A,Dec-18,credit_card,Feb-19
3346,20000,A,Dec-18,debt_consolidation,Feb-19
3347,36000,B,Dec-18,debt_consolidation,Feb-19
3348,10000,A,Dec-18,credit_card,Feb-19
3349,4000,C,Dec-18,debt_consolidation,Feb-19
3350,5000,A,Dec-18,debt_consolidation,Feb-19
3351,40000,A,Dec-18,debt_consolidation,Feb-19
3352,6500,A,Dec-18,debt_consolidation,Feb-19
3353,18000,C,Dec-18,credit_card,Feb-19
3354,8000,A,Dec-18,debt_consolidation,Feb-19
3355,15000,A,Dec-18,debt_consolidation,Feb-19
3356,25000,A,Dec-18,credit_card,Feb-19
3357,10000,A,Dec-18,home_improvement,Feb-19
3358,15000,C,Dec-18,credit_card,Feb-19
3359,4000,B,Dec-18,debt_consolidation,Feb-19
3360,12000,C,Dec-18,debt_consolidation,Feb-19
3361,13000,A,Dec-18,credit_card,Feb-19
3362,25000,C,Dec-18,debt_consolidation,Feb-19
3363,20000,B,Dec-18,credit_card,Feb-19
3364,4200,D,Dec-18,debt_consolidation,Feb-19
3365,10000,B,Dec-18,debt_consolidation,Feb-19
3366,20000,C,Dec-18,credit_card,Feb-19
3367,14000,B,Dec-18,debt_consolidation,Feb-19
3368,6500,A,Dec-18,debt_consolidation,Feb-19
3369,5000,D,Dec-18,debt_consolidation,Feb-19
3370,12000,A,Dec-18,debt_consolidation,Feb-19
3371,6000,C,Dec-18,debt_consolidation,Feb-19
3372,40000,C,Dec-18,small_business,Feb-19
3373,7500,B,Dec-18,credit_card,Feb-19
3374,30000,C,Dec-18,credit_card,Feb-19
3375,6000,B,Dec-18,credit_card,Feb-19
3376,5000,A,Dec-18,debt_consolidation,Feb-19
3377,30875,D,Dec-18,debt_consolidation,Feb-19
3378,11200,A,Dec-18,debt_consolidation,Feb-19
3379,1000,D,Dec-18,medical,Feb-19
3380,15000,D,Dec-18,credit_card,Feb-19
3381,4000,E,Dec-18,debt_consolidation,Feb-19
3382,12000,A,Dec-18,credit_card,Feb-19
3383,40000,B,Dec-18,debt_consolidation,Feb-19
3384,40000,A,Dec-18,debt_consolidation,Feb-19
3385,35000,B,Dec-18,debt_consolidation,Feb-19
3386,7000,B,Dec-18,home_improvement,Feb-19
3387,11500,A,Dec-18,debt_consolidation,Feb-19
3388,12000,A,Dec-18,credit_card,Feb-19
3389,10000,C,Dec-18,debt_consolidation,Feb-19
3390,10000,C,Dec-18,debt_consolidation,Feb-19
3391,5000,B,Dec-18,debt_consolidation,Feb-19
3392,12000,B,Dec-18,debt_consolidation,Feb-19
3393,10450,B,Dec-18,credit_card,Feb-19
3394,40000,B,Dec-18,home_improvement,Feb-19
3395,33000,C,Dec-18,debt_consolidation,Feb-19
3396,18000,C,Dec-18,credit_card,Feb-19
3397,40000,B,Dec-18,credit_card,Jan-19
3398,10000,B,Dec-18,credit_card,Feb-19
3399,11500,A,Dec-18,debt_consolidation,Feb-19
3400,32000,D,Dec-18,debt_consolidation,Feb-19
3401,18000,A,Dec-18,debt_consolidation,Feb-19
3402,11150,D,Dec-18,debt_consolidation,Feb-19
3403,2000,A,Dec-18,debt_consolidation,Feb-19
3404,4700,B,Dec-18,debt_consolidation,Feb-19
3405,10000,D,Dec-18,debt_consolidation,Feb-19
3406,25000,A,Dec-18,home_improvement,Feb-19
3407,36000,C,Dec-18,major_purchase,Feb-19
3408,9800,A,Dec-18,other,Feb-19
3409,6000,C,Dec-18,debt_consolidation,Feb-19
3410,10000,B,Dec-18,other,Feb-19
3411,5000,A,Dec-18,other,Feb-19
3412,40000,A,Dec-18,credit_card,Feb-19
3413,10000,B,Dec-18,debt_consolidation,Feb-19
3414,10000,D,Dec-18,debt_consolidation,Feb-19
3415,6500,A,Dec-18,debt_consolidation,Feb-19
3416,8000,E,Dec-18,credit_card,Feb-19
3417,16000,C,Dec-18,credit_card,Jan-19
3418,3000,C,Dec-18,debt_consolidation,Feb-19
3419,20000,A,Dec-18,credit_card,Feb-19
3420,25000,D,Dec-18,credit_card,Feb-19
3421,28000,C,Dec-18,home_improvement,Feb-19
3422,30000,C,Dec-18,debt_consolidation,Feb-19
3423,6000,D,Dec-18,debt_consolidation,Jan-19
3424,20000,B,Dec-18,debt_consolidation,Feb-19
3425,19000,D,Dec-18,debt_consolidation,Feb-19
3426,6500,B,Dec-18,debt_consolidation,Feb-19
3427,1000,E,Dec-18,debt_consolidation,Feb-19
3428,23000,B,Dec-18,debt_consolidation,Feb-19
3429,8500,E,Dec-18,other,Feb-19
3430,20500,B,Dec-18,debt_consolidation,Feb-19
3431,10000,C,Dec-18,debt_consolidation,Feb-19
3432,6000,C,Dec-18,debt_consolidation,Feb-19
3433,10000,B,Dec-18,home_improvement,Feb-19
3434,40000,B,Dec-18,debt_consolidation,Feb-19
3435,26000,B,Dec-18,debt_consolidation,Feb-19
3436,2750,C,Dec-18,credit_card,Feb-19
3437,22550,B,Dec-18,debt_consolidation,Feb-19
3438,1000,D,Dec-18,debt_consolidation,Feb-19
3439,10000,B,Dec-18,debt_consolidation,Feb-19
3440,10000,C,Dec-18,vacation,Feb-19
3441,13000,B,Dec-18,credit_card,Feb-19
3442,17000,C,Dec-18,credit_card,Feb-19
3443,10000,C,Dec-18,debt_consolidation,Feb-19
3444,25500,A,Dec-18,credit_card,Feb-19
3445,10000,E,Dec-18,credit_card,Jan-19
3446,12000,B,Dec-18,debt_consolidation,Feb-19
3447,21000,C,Dec-18,debt_consolidation,Feb-19
3448,19200,C,Dec-18,credit_card,Feb-19
3449,24000,E,Dec-18,debt_consolidation,Feb-19
3450,3000,C,Dec-18,major_purchase,Feb-19
3451,3000,C,Dec-18,home_improvement,Feb-19
3452,16000,D,Dec-18,credit_card,Feb-19
